date_accessed,source_name,title,url,reason,body_preview
2026-05-12 21:56,MedicalNewsToday,FDA proposes ban on bulk compounding of semaglutide and tirzepatide,https://www.medicalnewstoday.com/articles/fda-proposes-ban-bulk-compounding-semaglutide-tirzepatide,"The FDA proposes removing semaglutide and tirzepatide from the bulk compounding list, but this decision does not affect the availability of compounded GLP-1s at pharmacies that compound for individual patients with specific prescriptions. The FDA's 503B bulks list identifies drug substances that outsourcing facilities can use to compound medications, and removing these drugs would significantly lower the availability of compounded GLP-1s. However, compounded GLP-1s may still be available through 503A compounding pharmacies.","Share on Pinterest The FDA puts forward a move to exclude GLP-1 drugs from the bulk compounding list. Image credit: VICTOR TORRES/Stocksy On April 30, 2026, the U.S. FDA announced it is considering removing GLP-1 medications from the 503B bulks list."
2026-05-12 21:56,MedicalNewsToday,"Common form of stroke may not be due to blocked arteries, study finds",https://www.medicalnewstoday.com/articles/lacunar-stroke-linked-to-widening-brain-arteries,"This article does not describe a confirmed healthcare disruption or breach at a named healthcare entity. It discusses research findings on lacunar strokes and cerebral small vessel disease, but does not report any disruptions or breaches.","Share on Pinterest Widening, rather than blocked, brain arteries may cause a common form of stroke, new study finds. Image credit: CasarsaGuru/Getty Images Researchers found that the narrowing of large arteries was unlikely to result in lacunar strok"
2026-05-12 21:57,MedicalNewsToday,Eating eggs 5 times a week linked to lower Alzheimer's risk in new study,https://www.medicalnewstoday.com/articles/eating-eggs-5-times-a-week-linked-to-lower-alzheimers-risk,"This article discusses the findings of a new study linking moderate egg consumption to lower Alzheimer's risk in older adults, but does not describe an actual care stoppage or confirmed breach at a named healthcare entity.",Share on Pinterest Eating eggs is linked to lower Alzheimer’s risk but is there more to this story than meets the eye? Image credit: Tatiana Maksimova/Getty Images Some existing research has suggested that egg consumption could benefit brain health a
2026-05-12 21:57,MedicalNewsToday,"Psilocybin may reshape brain activity and support mental health, study finds",https://www.medicalnewstoday.com/articles/one-dose-psilocybin-reshape-brain-activity-support-mental-health-study-neuroplasticity,"This article does not describe a confirmed healthcare disruption or breach at a named healthcare entity. It discusses research on the potential mental health benefits of psilocybin, but no specific incident or event is reported.",Share on Pinterest Can just one dose of psilocybin help support mental health? A new study investigates. Design by MNT; Photography by Bloomberg Creative/Getty Images Researchers at UC San Francisco conducted a study on the psychedelic psilocybin to 
2026-05-12 21:57,MedicalNewsToday,How to know you're in perimenopause and how to manage it: OB-GYN tips,https://www.medicalnewstoday.com/articles/expert-qa-perimenopause-management-diet-exercise-sleep-tips-obgyn,"This article does not describe a confirmed healthcare disruption or breach at a named healthcare entity. It discusses general information about perimenopause, its symptoms, and lifestyle changes that may help manage it.","Share on Pinterest An OB-GYN shares her top tips on how to manage perimenopause. Image credit: Carmen Martínez Torrón/Getty Images Perimenopause, the time of life when a menstruating person’s cycles become disrupted as that person enters menopause, c"
2026-05-12 21:57,MedicalNewsToday,Increasing daily steps may boost recovery after surgery,https://www.medicalnewstoday.com/articles/increasing-daily-steps-may-boost-recovery-after-surgery,"This article discusses the potential benefits of increasing daily steps after surgery in improving recovery outcomes, but it does not describe a confirmed healthcare disruption or breach at a named entity.","Share on Pinterest Could wearable devices and step counts serve as practical tools for postoperative care? Image credit: Alexander Spatari/Getty Images A study suggests that each additional 1,000 daily steps after surgery was linked to better outcome"
2026-05-12 21:57,MedicalNewsToday,Treatment-resistant IBD may benefit from new combo antibody therapy,https://www.medicalnewstoday.com/articles/treatment-resistant-ibd-may-benefit-new-combo-antibody-therapy,"This article discusses new research on combination therapy for treating inflammatory bowel disease (IBD), but does not describe a real-world disruption or breach at a named healthcare entity.",Share on Pinterest A new study indicates that a combo therapy approach may be better for treating Crohn’s and ulcerative colitis. BONNINSTUDIO/Stocksy Current treatments for inflammatory bowel disease (IBD) focus on reducing inflammation and relievin
2026-05-12 21:57,MedicalNewsToday,New Ozempic pill may offer more affordable alternative to injectables,https://www.medicalnewstoday.com/articles/new-ozempic-pill-may-offer-more-affordable-alternative-to-injectables,"The article describes the availability of a new oral formulation of semaglutide, Ozempic pill, for type 2 diabetes treatment, but does not mention any disruptions or breaches at healthcare entities.","Share on Pinterest Novo Nordisk’s reformulated Ozempic pill is now available in the U.S. for the treatment of type 2 diabetes. Image credit: MNT Design Novo Nordisk announced its rebranded oral semaglutide pill, Rybelsus, will soon be available as th"
2026-05-12 21:57,MedicalNewsToday,AHA identifies 10 key factors to lower dementia and stroke risk,https://www.medicalnewstoday.com/articles/brain-health-shaped-by-8-lifetime-mental-physical-environmental-and-lifestyle-factors,This article discusses factors that affect brain health but does not describe a real healthcare disruption or breach at a named entity.,"Share on Pinterest Many factors affect brain health, but it’s never too late to improve it, a new AHA statement argues. RapidEye/Getty Images A person’s brain health is affected by their physical and psychological health, experiences from infancy thr"
2026-05-12 21:57,MedicalNewsToday,Genetic tool estimates patients’ risk for 8 heart-related conditions,https://www.medicalnewstoday.com/articles/genetic-tool-estimates-patients-risk-8-heart-related-conditions,"This article discusses a new genetic tool that estimates patients' risk for 8 heart-related conditions, but it does not describe a real-world disruption or breach at a named healthcare entity.",Share on Pinterest A new genetic tool could help identify those at higher risk for 8 heart-related conditions. Image credit: weerapatkiatdumrong/Getty Images Research suggests a new polygenic risk score can estimate the inherited risk for 8 major car
2026-05-12 21:57,MedicalNewsToday,"Even a little alcohol here and there damages brain health, study shows",https://www.medicalnewstoday.com/articles/even-a-little-alcohol-here-and-there-damages-brain-health,"This article discusses the potential neurological impact of moderate alcohol consumption on brain blood flow in healthy adults, but does not describe a confirmed healthcare disruption or breach at a named entity.","Share on Pinterest Even moderate drinking can impair brain blood flow, a new study shows. Image credit: Liliya Krueger/Getty Images A new study examined the impact of alcohol consumption in healthy adults who did not report drinking more than the acc"
2026-05-12 21:57,MedicalNewsToday,From brain health to diabetes: 3 reasons to get your vitamin D levels checked,https://www.medicalnewstoday.com/articles/brain-health-diabetes-ibd-3-reasons-get-vitamin-d-levels-checked,"This article discusses the potential benefits of vitamin D supplements for preventing chronic diseases, but does not describe a real healthcare disruption or breach at a named entity.",Share on Pinterest The latest studies explore whether vitamin D supplements can help prevent chronic diseases. Image credit: MirageC/Getty Images We’ve rounded up the latest research from this past month on the health benefits of vitamin D supplement
2026-05-12 21:57,MedicalNewsToday,GLP-1 use may not lead to as much muscle loss as some expert feared,https://www.medicalnewstoday.com/articles/glp-1-use-may-not-lead-to-as-much-muscle-loss-as-some-expert-feared,"This article discusses the potential drawbacks of GLP-1 medications, specifically muscle loss, but does not describe a confirmed healthcare disruption or breach at a named entity. The study's findings align with clinical experiences and provide robust evidence for weight loss being primarily fat loss. No concrete evidence of a care stoppage or operational disruption is presented.","Share on Pinterest GLP-1s may not seriously affect muscles, recent evidence shows. Image credit: Jon Challicom/Getty Images The use of GLP-1 medications for weight loss continues to rise. One drawback associated with GLP-1 medications is that weight "
2026-05-12 21:57,MedicalNewsToday,"Obesity increases heart failure risk but weight loss can reverse it, study finds",https://www.medicalnewstoday.com/articles/severe-obesity-may-weaken-heart-health-but-weight-loss-may-help-reverse-this,"This article discusses the relationship between obesity and heart failure, but does not describe a real-world disruption or breach at a named healthcare entity.","Share on Pinterest A new study shows how weight loss can restore reduced heart and lung function in people with severe obesity. Pansfun Images/Stocksy Worldwide, the number of people with obesity has more than doubled since 1990, with at least 16% of"
2026-05-12 21:57,MedicalNewsToday,"High lipoprotein(a) levels tied to persistent cardiovascular risk, study finds",https://www.medicalnewstoday.com/articles/high-lipoproteina-levels-tied-persistent-cardiovascular-risk,"This article discusses the link between high lipoprotein(a) levels and persistent cardiovascular risk, but does not describe a healthcare disruption or breach at a named entity.",Share on Pinterest A new study suggests elevated lipoprotein(a) levels are linked to residual cardiovascular risk. Image credit: Evgeniia Siiankovskaia/Stocksy A new study suggests that high lipoprotein(a) levels were linked to a significantly increa
2026-05-12 21:58,MedicalNewsToday,10-minute daily floor-based workout could improve balance and agility,https://www.medicalnewstoday.com/articles/10-minute-daily-floor-based-workout-could-improve-balance-agility,This article does not describe a confirmed healthcare disruption or breach at a named healthcare entity.,"Share on Pinterest A Japanese study suggests a daily short, simple, supine exercise routine may help improve stability. Image credit: Milky Way/Getty Images A study suggests that a 10-minute daily exercise program that a person performs lying down co"
2026-05-12 21:58,MedicalNewsToday,Omega-3s may affect brain repair: Should you avoid them?,https://www.medicalnewstoday.com/articles/fish-oil-omega-3-brain-health-brain-repair,"This study found that long-term fish oil supplementation may interfere with brain vascular repair, potentially leading to tau buildup and cognitive decline in individuals with repeated mild traumatic brain injuries. The findings do not mean that fish oil is broadly harmful, but they challenge the assumption that all omega-3 supplements are automatically brain-protective.","Share on Pinterest Omega-3s may sometimes harm the brain, study claims. Image credit: Marc Tran/Stocksy For many years, we have heard about the potential health benefits of fish oil due in part to their high concentration of omega-3 fatty acids. Past"
2026-05-12 21:58,MedicalNewsToday,Tackling stem-like cells could reduce risk of colorectal cancer returning,https://www.medicalnewstoday.com/articles/tackling-stem-like-cells-could-reduce-risk-colorectal-cancer-returning,"This article discusses a potential new strategy for treating colorectal cancer by targeting cancer stem cells, but it does not describe an actual care stoppage or disruption at a named healthcare entity.",Share on Pinterest A new study suggests that targeting stem-like cancer cells could prevent colorectal cancer relapse. Image credit: VICTOR TORRES/Stocksy A study suggests that the protein BEX2 acts as a regulator that limits the ‘stemness’ of colore
2026-05-12 21:58,MedicalNewsToday,Can 36 minutes of specially tuned music 'reset' an anxious brain?,https://www.medicalnewstoday.com/articles/36-minutes-specially-tuned-music-auditory-beats-reset-anxiety-brain,No impact detected,"Share on Pinterest Is there a magical duration for music to relieve anxiety? A new study may have found a sweet spot. Image credit: Jessie Casson/Getty Images Past research has discovered numerous health benefits of music, including improving mood, c"
2026-05-12 21:58,MedicalNewsToday,"Can vitamin D help prevent diabetes? Possibly, if you have the right genes",https://www.medicalnewstoday.com/articles/vitamin-d-supplements-help-prevent-type-2-diabetes-right-gene-variants,"This article discusses the potential link between vitamin D supplementation and type 2 diabetes prevention in individuals with specific genetic variants, but does not describe a real-world disruption or breach at a named healthcare entity.","Share on Pinterest Vitamin D may help prevent diabetes in some people, depending on genes, according to a new study. Guido Mieth/Getty Images Vitamin D, which is mainly obtained from sunlight exposure, followed by dietary sources such as oily fish an"
2026-05-12 21:58,MedicalNewsToday,"All coffee, even decaf, can improve mood, brain health, study finds",https://www.medicalnewstoday.com/articles/coffee-gut-brain-axis-mental-health-brain-health,"This article discusses a new study on the effects of coffee consumption on mood and stress levels, but does not describe any disruption or breach at a named healthcare entity.","Share on Pinterest Coffee, even decaf, has positive impact on gut-brain axis, a new study has found. Image credit: Boy_Anupong/Getty Images A new study suggests that regularly drinking four cups of coffee a day could have a positive impact on mood an"
2026-05-12 21:58,MedicalNewsToday,New guidelines recommend mammograms every 2 years for older women,https://www.medicalnewstoday.com/articles/new-guidelines-recommend-mammograms-every-2-years-for-older-women,"The American College of Physicians (ACP) recommends biennial mammography for average-risk females aged 50 to 74, but other organizations voice concerns over these recommendations. The ACP advises that screening should be individualized through shared decision-making for those between 40 and 49 years old.","Share on Pinterest The ACP suggest biennial mammograms for women 50 to 74, but other organizations voice concerns over these recommendations. Image credit: ruizluquepaz/Getty Images New guidance from the American College of Physicians (ACP) recommend"
2026-05-12 21:58,MedicalNewsToday,Does serotonin play a role in tinnitus? Mouse study raises question,https://www.medicalnewstoday.com/articles/serotonin-ssri-tinnitus-depression-anxiety-mouse-study,"This article discusses a study on tinnitus and its potential link to serotonin levels, but it does not describe a real healthcare disruption or breach at a named entity.",Share on Pinterest An animal study has linked serotonin to worse tinnitus but what does this mean for people using SSRIs? Image credit: PhotoAlto/Getty Images New research in mice suggests that higher levels of serotonin might worsen the symptoms of 
2026-05-12 21:58,MedicalNewsToday,Keto may work best for sending diabetes into remission: Here's why,https://www.medicalnewstoday.com/articles/keto-type-2-diabetes-remission,"This article does not describe a confirmed healthcare disruption or breach at a named healthcare entity. It discusses the potential benefits of the keto diet for reversing type 2 diabetes, but does not report on any actual disruptions or breaches.","Share on Pinterest Keto may be more effective in reversing diabetes than a low-fat diet, a recent study finds. Image credit: Alexander Spatari/Getty Images About 590 million people worldwide have diabetes, with more than 90% living with type 2 diabet"
2026-05-12 21:59,MedicalNewsToday,Can your gut predict Parkinson’s? Microbiome changes may be an early sign,https://www.medicalnewstoday.com/articles/gut-predict-parkinsons-microbiome-changes-early-sign-risk-symptoms,"This article discusses a potential link between gut health and Parkinson's disease, but does not describe a confirmed healthcare disruption or breach at a named entity.","Share on Pinterest Changes in gut health may serve as an early marker of Parkinson’s disease, according to new research. Studio Firma/Stocksy A new study suggests that gut health may be linked to Parkinson’s disease. Researchers found that changes in"
2026-05-12 21:59,MedicalNewsToday,Pesticide exposure may relate to colorectal cancer in younger adults,https://www.medicalnewstoday.com/articles/pesticide-exposure-linked-colorectal-cancer-younger-adults,"This article does not describe a confirmed healthcare disruption or breach at a named healthcare entity. It discusses research findings linking pesticide exposure to early-onset colorectal cancer, but there is no mention of a healthcare facility being affected by a cyberattack, natural disaster, drug shortage, or other operational disruption.","Share on Pinterest New research links a common pesticide to epigenetic changes that may relate to colorectal cancer. Image credit: Getty Images A new study suggests that environmental and lifestyle exposures, such as diet, smoking, and chemical expos"
2026-05-12 21:59,MedicalNewsToday,"Frequent or longer naps in older age may signal declining health, study suggests",https://www.medicalnewstoday.com/articles/frequent-longer-naps-older-age-may-signal-declining-health,"This article discusses changes in napping patterns among older adults, but it does not describe a real healthcare disruption or confirmed breach at a named healthcare entity. The study highlights the potential association between increased napping duration and frequency over time to a higher risk of death, but it is based on observational data and does not prove causation.","Share on Pinterest Changes to napping patterns could be a warning sign of underlying or developing health conditions. Image credit: Marko/Stocksy A new study highlights that older adults tend to nap more often, for longer, and earlier in the day as t"
2026-05-12 21:59,MedicalNewsToday,Could anemia increase the risk of developing dementia?,https://www.medicalnewstoday.com/articles/could-anemia-increase-risk-dementia-alzheimers-biomarkers,"This article does not describe a confirmed healthcare disruption or breach at a named healthcare entity. It discusses the potential link between anemia and dementia risk in older adults, but does not report on any specific disruptions or breaches.",Share on Pinterest A study has found a link between anemia and a higher risk of dementia. miodrag ignjatovic/Getty Images Anemia is a common blood condition characterized by a lack of healthy red blood cells in the body. A recent study examined how a
2026-05-12 21:59,MedicalNewsToday,ADHD in women: Breaking the stereotypes,https://www.medicalnewstoday.com/articles/adhd-women-breaking-stereotypes-masking-attention-disorder,No impact detected,"Why does it take longer for women to receive an ADHD diagnosis? How does ADHD present in girls and women, and has the research been keeping up with the complex realities of this developmental condition? Prof. Davida Hartman, Chartered Educational and"
2026-05-12 21:59,MedicalNewsToday,"Urine biomarker may predict bladder cancer treatment response, study finds",https://www.medicalnewstoday.com/articles/urine-biomarker-may-predict-bladder-cancer-treatment-response,"This article discusses a new urine test that may enable more personalized treatment for bladder cancer. The study found that the test can distinguish between those likely to be cured by surgery alone, those who could benefit from BCG immunotherapy, and those who do not respond and are at high risk of recurrence. However, there is no indication of a current care stoppage or disruption at any named healthcare entity.",Share on Pinterest A new urine test may enable more personalized treatment for bladder cancer. Image credit: SolStock/Getty Images A new urine-based test can detect minimal residual bladder cancer after surgery and BCG treatment by analyzing tumour D
2026-05-12 21:59,MedicalNewsToday,Natural GLP-1 discovery hidden in joints could revolutionize arthritis treatment,https://www.medicalnewstoday.com/articles/weight-loss-natural-glp-1-discovery-hidden-joints-could-revolutionize-arthritis-treatment,"This article discusses a potential new treatment option for arthritis, but does not describe a confirmed healthcare disruption or breach at a named entity.","Share on Pinterest Could the body’s own GLP-1 hormones hold the key to treating arthritis? Gabriel Mello/Getty Images GLP-1 receptor agonists such as Ozempic, Zepbound, or Mounjaro are used to treat type 2 diabetes and obesity, however, they may also"
2026-05-12 21:59,MedicalNewsToday,"Anti-amyloid drugs may not work against Alzheimer's but if so, what will?",https://www.medicalnewstoday.com/articles/anti-amyloid-drugs-may-not-work-against-alzheimers-but-if-so-what-will,"This article discusses the potential ineffectiveness of anti-amyloid drugs for Alzheimer's disease treatment and their possible risks, but does not describe a confirmed healthcare disruption or breach at a named entity.","Share on Pinterest Are anti-amyloid drugs as effective against Alzheimer’s disease as experts had hoped? Image credit: smodj/Getty Images More than 55 million people worldwide are living with Alzheimer’s disease, estimates suggest. Treatment for Alzh"
2026-05-12 21:59,MedicalNewsToday,What a dietitian would eat in a day to help with ADHD,https://www.medicalnewstoday.com/articles/what-dietitian-would-eat-daily-help-adhd-best-diet,This article does not describe a confirmed healthcare disruption or breach at a named healthcare entity. It discusses dietary advice for adults with ADHD and its potential impact on heart health.,"Share on Pinterest A dietitian explains what to eat and what to avoid if you’re an adult with ADHD, and why. Image credit: PeopleImages/Getty Images People with attention deficit hyperactivity disorder (ADHD) may struggle with maintaining focus for l"
2026-05-12 21:59,MedicalNewsToday,Blood test may be more effective and cost-efficient than standard cholesterol tests,https://www.medicalnewstoday.com/articles/blood-test-more-effective-cost-effective-than-standard-cholesterol-tests,"This article discusses the potential benefits of using apolipoprotein B (apoB) testing as an alternative to standard cholesterol tests, but it does not describe a real-world disruption or breach at a named healthcare entity. The study suggests that apoB-guided care could be more effective and cost-efficient than current approaches, but this is a research finding and not a reported event.","Share on Pinterest A new study suggests that not only is apoB testing effective for guiding cholesterol treatment, but also cost-effective. Image credit: aire images/Getty Images A study suggests that measuring apolipoprotein B (apoB) may provide a m"
2026-05-12 21:59,MedicalNewsToday,Too busy or tired to exercise? Here's how to stay on track,https://www.medicalnewstoday.com/articles/how-to-make-your-exercise-routine-work-for-you-expert-tips,"This article discusses general exercise tips and strategies for maintaining motivation and consistency in an exercise routine, but does not describe a real healthcare disruption or breach at a named entity.","Share on Pinterest How to find, and stick to, an exercise routine that works for you, according to a sports medicine expert. Image credit: Maskot/Getty Images As we age, our bodies and our busy lives may make it harder to stick to an exercise routine"
