date_accessed,source_name,title,url,reason,body_preview
2026-05-15 15:01,AHA,AHA pushes back on Families USA report,https://www.aha.org/news/headline/2026-05-08-aha-pushes-back-families-usa-report,"The AHA rejects Families USA's report, stating it relies on flawed data and ignores real pressures hospitals face, but does not describe a confirmed cyberattack, breach, or operational disruption at a named healthcare entity.","The AHA shared the following statement with the media in response to a report released May 7 by Families USA. “This report is long on rhetoric and short on reality. Hospitals and health systems are the backbone of care in every community, open 24/7 f"
2026-05-15 15:01,AHA,Microsoft warns of sophisticated phishing campaign heavily targeting health care organizations,https://www.aha.org/news/headline/2026-05-08-microsoft-warns-sophisticated-phishing-campaign-heavily-targeting-health-care-organizations,"Microsoft is warning of a sophisticated phishing campaign targeting healthcare organizations, with over 35,000 users across 13,000 organizations affected.","Microsoft Threat Intelligence is warning of a large scale, multistage phishing campaign that disproportionately targeted the health care sector, sending “code of conduct” themed emails to lure users into credential theft and token compromise. Accordi"
2026-05-15 15:01,AHA,National Hospital Week: Always Here for Our Patients and Communities,https://www.aha.org/news/perspective/2026-05-08-national-hospital-week-always-here-our-patients-and-communities,National Hospital Week: Always Here for Our Patients and Communities does not describe a confirmed healthcare disruption or breach at a named healthcare entity.,"When National Hospital Week kicks off on Sunday, we celebrate something that is truly special and unique in our society: Hospitals and health systems that are always there. No matter the hour or the challenge, the women and men of America’s hospitals"
2026-05-15 15:01,AHA,"Interim final rule extends HHS deadlines for Section 504 web, app nondiscrimination requirements",https://www.aha.org/news/headline/2026-05-07-interim-final-rule-extends-hhs-deadlines-section-504-web-app-nondiscrimination-requirements,The article discusses a regulatory change and does not describe a confirmed healthcare disruption or breach at a named entity.,The Department of Health and Human Services published an interim final rule May 7 to delay compliance dates for entities receiving federal financial assistance to comply with certain requirements under Section 504 of the Rehabilitation Act. Specifica
2026-05-15 15:01,AHA,AHA expresses support for comprehensive bill on Medicare Advantage reform,https://www.aha.org/news/headline/2026-05-07-aha-expresses-support-comprehensive-bill-ma-reform,"The AHA supports comprehensive bill on Medicare Advantage reform, but does not describe a confirmed cyberattack, breach, PHI exposure, drug shortage, device shortage, evacuation, or care stoppage at a named healthcare entity.","The AHA May 7 wrote to House and Senate lawmakers in support of the Medicare Advantage Improvement Act ( H.R. 8375 /S. 4384 ), bipartisan and bicameral legislation that offers comprehensive reforms to address harmful MA plan practices that reduce acc"
2026-05-15 15:01,AHA,CMS to provide Medicare Part D beneficiaries with $50 monthly access to certain GLP-1 medications,https://www.aha.org/news/headline/2026-05-07-cms-provide-medicare-part-d-beneficiaries-50-monthly-access-certain-glp-1-medications,"CMS will provide Medicare Part D beneficiaries with $50 monthly access to certain GLP-1 medications starting July 1 this year through Dec. 31, 2027.","The Centers for Medicare & Medicaid Services announced May 6 that it will provide access to certain glucagon-like peptide-1 (GLP-1) medications to eligible Medicare Part D beneficiaries for $50 per month beginning July 1 this year through Dec. 31, 20"
2026-05-15 15:01,AHA,AHA releases additional National Hospital Week resources; National Nurses Week begins,https://www.aha.org/news/headline/2026-05-07-aha-releases-additional-national-hospital-week-resources-national-nurses-week-begins,"The AHA has released new resources in celebration of National Hospital Week, which is May 10-16, but there is no mention of any disruptions or breaches at named healthcare entities.","The AHA has released new resources in celebration of National Hospital Week, which is May 10-16. A national hospital impact infographic features statistics demonstrating the benefits hospitals and health systems provide for their communities and the "
2026-05-15 15:01,AHA,"FDA announces shortage of products used for neurosurgery, microsurgery expected to continue remainder of 2026",https://www.aha.org/news/headline/2026-05-07-fda-announces-shortage-products-used-neurosurgery-microsurgery-expected-continue-remainder-2026,"FDA announces shortage of neurosurgical patties, sponges and strip devices across the U.S. due to supplier issues, impacting patient care.","The Food and Drug Administration announced May 6 that it is aware of a shortage of neurosurgical patties, sponges and strip devices across the U.S. due to supplier issues, and expects the issue to continue through the end of the year. The agency said"
2026-05-15 15:01,AHA,White House announces National Drug Control Strategy,https://www.aha.org/news/headline/2026-05-06-white-house-announces-national-drug-control-strategy,The White House National Drug Control Strategy does not describe an actual operational disruption at a named healthcare entity.,"The White House May 4 released its National Drug Control Strategy , which, among other efforts , recommends effective primary prevention programs. The initiative increases the implementation of evidence-based prevention strategies; establishes new pa"
2026-05-15 15:01,AHA,CMS announces electronic prior authorization initiative,https://www.aha.org/news/headline/2026-05-06-cms-announces-electronic-prior-authorization-initiative,"CMS announces electronic prior authorization initiative; no disruption reported, but new rules for payers.","The Centers for Medicare & Medicaid Services May 5 announced a new electronic prior authorization initiative as part of its Health Technology Ecosystem. CMS Administrator Mehmet Oz, M.D., said that working groups across pledge categories will align o"
2026-05-15 15:01,AHA,AHA blog pushes back on NYT op-ed,https://www.aha.org/news/headline/2026-05-06-aha-blog-pushes-back-nyt-op-ed,AHA blog pushes back on NYT op-ed; NO; no confirmed healthcare disruption or breach at a named entity.,"An AHA blog says an essay published in The New York Times wrongly frames hospitals as the leading “culprit” behind rising health care costs. “It reduces a complex health care system and a much-needed conversation on affordability to a caricature,” th"
2026-05-15 15:01,AHA,CISA announces initiative to bolster critical infrastructure against nation-state cyberattacks,https://www.aha.org/news/headline/2026-05-06-cisa-announces-initiative-bolster-critical-infrastructure-against-nation-state-cyberattacks,CISA announces initiative to bolster critical infrastructure against nation-state cyberattacks; no confirmed breach or disruption reported.,"The Cybersecurity and Infrastructure Security Agency has launched a new initiative for critical infrastructure to defend against cyberattacks through proactive isolation and recovery planning. The initiative, called “CI Fortify,” seeks to ensure that"
2026-05-15 15:01,AHA,AHA podcast: When Partnerships Bring Care Closer to Kids,https://www.aha.org/news/headline/2026-05-06-aha-podcast-when-partnerships-bring-care-closer-kids,This article does not describe a confirmed healthcare disruption or breach at a named healthcare entity.,"For families living in poverty, accessing health care can feel out of reach — buried beneath challenges like transportation, childcare and job insecurity. In this conversation, Alejandro Quiroga, M.D., president and CEO of Children’s Mercy Kansas Cit"
2026-05-15 15:01,AHA,"AHA comments on proposed changes to Medicare Advantage, Part D data reporting requirements",https://www.aha.org/news/headline/2026-05-05-aha-comments-proposed-changes-medicare-advantage-part-d-data-reporting-requirements,"The article does not describe a confirmed cyberattack, breach, PHI exposure, drug shortage, device shortage, evacuation, or care stoppage at a named healthcare entity. The AHA comments on proposed changes to Medicare Advantage and Part D data reporting requirements without mentioning any operational disruptions.",The AHA today submitted comments on the Centers for Medicare & Medicaid Services’ proposed revisions to Medicare Advantage and Part D reporting requirements for contract year 2027. The new requirements clarify the definition of certain contracts and 
2026-05-15 15:01,AHA,HHS announces action plan on psychiatric ‘overprescribing’,https://www.aha.org/news/headline/2026-05-05-hhs-announces-action-plan-psychiatric-overprescribing,HHS announces action plan on psychiatric prescribing; no disruption reported.,"The Department of Health and Human Services yesterday announced an action plan on psychiatric prescribing, including efforts to initiate deprescribing based on clinical indicators, “especially among children.” HHS said its agencies will evaluate pres"
2026-05-15 15:02,AHA,AHA tactical brief available on integrated behavioral health,https://www.aha.org/news/headline/2026-05-05-aha-tactical-brief-available-integrated-behavioral-health,This article does not describe a confirmed healthcare disruption or breach at a named healthcare entity.,"A new tactical brief explores how integrating behavioral and physical health care helps in treating the whole patient. The brief focuses on key components of integrating behavioral health care such as co-location, team-based care, patient-centered ca"
2026-05-15 15:02,AHA,AHA podcast: Reducing Stigma in Substance Use Disorder Care,https://www.aha.org/news/headline/2026-05-04-aha-podcast-reducing-stigma-substance-use-disorder-care,This article does not describe a confirmed healthcare disruption or breach at a named healthcare entity.,"In this conversation, three leaders from CommonSpirit Health explore how the organization is confronting stigma about substance use head-on through education, storytelling and culture change. They also reveal how shifting language, training and grass"
2026-05-15 15:02,AHA,"Webinar to explore AI use in cybersecurity, health care technology",https://www.aha.org/news/headline/2026-05-04-webinar-explore-ai-use-cybersecurity-health-care-technology,"This article is about a webinar to explore AI use in cybersecurity and healthcare technology, with no mention of a named healthcare entity or operational disruption.","John Riggi, AHA national advisor for cybersecurity and risk, will moderate a webinar May 5 at 1 p.m. ET that will explore how bad actors are leveraging artificial intelligence, emerging risks to watch for, and best practices for responsible AI adopti"
2026-05-15 15:02,AHA,"AHA, Joint Commission announce cybersecurity readiness effort",https://www.aha.org/news/headline/2026-05-04-aha-joint-commission-announce-cybersecurity-readiness-effort,"The AHA and Joint Commission are launching a voluntary program to help hospitals assess their cybersecurity readiness, but no named healthcare entity is currently experiencing a disruption or breach.","The AHA and Joint Commission May 4 announced the launch of the Cyber Resilience Readiness program, an initiative to help hospitals and health systems assess and strengthen their ability to sustain clinical continuity — i.e., safe and quality clinical"
2026-05-15 15:02,AHA,South Carolina measles outbreak declared over; Utah reaches 625 cases,https://www.aha.org/news/headline/2026-05-01-south-carolina-measles-outbreak-declared-over-utah-reaches-625-cases,"The article reports on a measles outbreak in Utah with 625 cases as of April 28, but does not describe a named healthcare entity experiencing a care stoppage or disruption.","A measles outbreak that reached 997 cases in South Carolina has been declared over , as the 42-day threshold with no new reported cases was reached April 26. The outbreak began in October 2025. The state’s Department of Public Health noted sharp incr"
2026-05-15 15:02,AHA,Agencies issue guidance on adopting agentic AI systems,https://www.aha.org/news/headline/2026-05-01-agencies-issue-guidance-adopting-agentic-ai-systems,This article discusses guidance on adopting agentic AI systems without mentioning any named healthcare entity or operational disruption.,"The Cybersecurity and Infrastructure Security Agency, National Security Agency and international partners have released guidance on adopting agentic artificial intelligence systems. The guidance primarily focuses on large language model-based agentic"
2026-05-15 15:02,AHA,HRSA to award grants from two areas of rural opioid response program,https://www.aha.org/news/headline/2026-05-01-hrsa-award-grants-two-areas-rural-opioid-response-program,"HRSA is awarding grants to rural hospitals and other providers from two areas of its Rural Communities Opioid Response Program, but this does not indicate a disruption in care.","The Health Resources and Services Administration will award grants to rural hospitals and other providers from two areas of its Rural Communities Opioid Response Program. HRSA has $4 million to fund up to 40 grants through its RCORP-Planning program,"
2026-05-15 15:02,AHA,CMS launches clinical laboratory fee schedule reporting module for data collection,https://www.aha.org/news/headline/2026-05-01-cms-launches-clinical-laboratory-fee-schedule-reporting-module-data-collection,CMS launches clinical laboratory fee schedule reporting module for data collection; no disruption reported.,The Centers for Medicare & Medicaid Services has begun collecting private payor rate data through its Fee-for-Service Data Collection System Clinical Lab Fee Schedule Module. CMS has created a guide for hospital outreach laboratories to determine the
2026-05-15 15:02,AHA,Registration opens for virtual CMS event on interoperability,https://www.aha.org/news/headline/2026-05-01-registration-opens-virtual-cms-event-interoperability,Registration opens for virtual CMS event on interoperability; no disruption or breach reported.,The Centers for Medicare & Medicaid Services has opened registration for its seventh annual CMS & Health Level Seven International Fast Healthcare Interoperability Resources Connectathon from July 14-16. The free virtual event will involve health car
2026-05-15 15:03,AHA,Behavioral Health Is Health Care,https://www.aha.org/news/perspective/2026-05-01-behavioral-health-health-care,"The article discusses the growing demand for behavioral health services at hospitals and health systems, but does not describe a specific disruption or breach.","May is Mental Health Awareness Month , a time to elevate a conversation that hospitals and health systems live every day. Behavioral health is inseparable from physical health, family stability and economic well-being. It affects every community, eve"
2026-05-15 15:03,AHA,"House adopts Senate-passed budget resolution, marking next step toward narrow reconciliation bill",https://www.aha.org/news/headline/2026-04-30-house-adopts-senate-passed-budget-resolution-marking-next-step-toward-narrow-reconciliation-bill,"The House passed a Senate-approved budget resolution, but there is no mention of a confirmed cyberattack, breach, or operational disruption at a named healthcare entity.","The House April 29 passed a Senate-approved budget resolution by a 215-211 vote . Now that the House and Senate have passed identical resolutions, legislators will begin drafting a narrow reconciliation bill to address additional funding for immigrat"
2026-05-15 15:03,AHA,DOE issues final rule on updated definition of ‘professional student’,https://www.aha.org/news/headline/2026-04-30-doe-issues-final-rule-updated-definition-professional-student,"The Department of Education's final rule does not describe a confirmed cyberattack, breach, PHI exposure, drug shortage, device shortage, evacuation, or care stoppage at a named healthcare entity. The article discusses changes to federal student loan amounts and the impact on health professionals, but it does not meet the criteria for an operational disruption.",The Department of Education April 30 released a final rule that defines the terms “professional student” and “graduate student” to determine federal student loan amounts based on the type of program in which a student is enrolled. The rule defines “p
2026-05-15 15:03,AHA,President names Nicole Saphier as new surgeon general nominee,https://www.aha.org/news/headline/2026-04-30-president-names-nicole-saphier-new-surgeon-general-nominee,"President Trump April 30 announced that Nicole Saphier, M.D., has been nominated to be the next U.S. surgeon general; no disruption reported.","President Trump April 30 announced that Nicole Saphier, M.D., has been nominated to be the next U.S. surgeon general. Saphier is a radiologist and director of breast imaging at Memorial Sloan Kettering Monmouth in Middletown, N.J."
2026-05-15 15:03,AHA,Senators introduce AHA-supported bill granting extension of Medicare payment model for rural hospitals,https://www.aha.org/news/headline/2026-04-30-senators-introduce-aha-supported-bill-granting-extension-medicare-payment-model-rural-hospitals,"This article does not describe a confirmed cyberattack, breach, PHI exposure, drug shortage, device shortage, evacuation, or care stoppage at a named healthcare entity. The legislation introduced by Senators Grassley and Bennet is related to rural hospitals and Medicare payment models, but it does not indicate any operational disruption.","Sens. Chuck Grassley, R-Iowa, and Michael Bennet, D-Colo., April 30 introduced the Rural Community Hospital Demonstration Reauthorization Act , legislation that would grant a five-year extension to a Medicare payment model for rural hospitals. The mo"
2026-05-15 15:03,AHA,Agencies release joint guide on zero trust adoption in operational technology,https://www.aha.org/news/headline/2026-04-30-agencies-release-joint-guide-zero-trust-adoption-operational-technology,"This article discusses a joint guide on zero trust adoption in operational technology, but does not describe a confirmed healthcare disruption or breach at a named entity.",The Cybersecurity and Infrastructure Security Agency and other federal agencies released a joint guide yesterday for organizations to apply zero trust principles to operational technology systems. Zero trust is a cybersecurity strategy that is guided
2026-05-15 15:03,AHA,AHA and West Health launch national accelerator to scale technology-enabled patient care solutions,https://www.aha.org/news/headline/2026-04-29-aha-and-west-health-launch-national-accelerator-scale-technology-enabled-patient-care-solutions,"This article describes a new initiative to help hospitals and health systems operationalize and scale technology-enabled patient care solutions, but it does not report on any disruptions or breaches at named healthcare entities.",The AHA and the West Health Institute April 29 announced a new three-year initiative to help hospitals and health systems operationalize and scale proven technologies across care environments to improve patient outcomes and support care teams. The We
2026-05-15 15:03,AHA,Lawmakers urged by AHA to support key health initiatives in FY 2027 appropriations bill,https://www.aha.org/news/headline/2026-04-29-lawmakers-urged-aha-support-key-health-initiatives-fy-2027-appropriations-bill,"The article does not describe a confirmed cyberattack, breach, PHI exposure, drug shortage, device shortage, evacuation, or care stoppage at a named healthcare entity. It discusses funding requests for health initiatives without mentioning any operational disruptions.","The AHA April 29 urged House and Senate appropriations committee leaders to fund health care programs that have been successful in improving access to care for patients and communities nationwide, as the committee begins drafting the fiscal year 2027"
2026-05-15 15:03,AHA,AHRQ seeks nominees to serve on U.S. Preventive Services Task Force,https://www.aha.org/news/headline/2026-04-29-ahrq-seeks-nominees-serve-us-preventive-services-task-force,"The article describes a request for nominations for candidates to serve on the U.S. Preventive Services Task Force, but does not mention any disruptions or breaches at a named healthcare entity.","The Agency for Healthcare Research and Quality has issued a request for nominations for candidates to serve on the U.S. Preventive Services Task Force. While all nominees will be considered, AHRQ said it encourages nominations of physician specialist"
2026-05-15 15:03,AHA,FDA confirms safety of U.S. infant formula supply,https://www.aha.org/news/headline/2026-04-29-fda-confirms-safety-us-infant-formula-supply,FDA confirms safety of U.S. infant formula supply; no disruptions reported.,"The Food and Drug Administration April 29 announced results from its testing of more than 300 infant formulas, finding that the majority of samples had undetectable or very low levels of contaminants, deeming the U.S. supply to be safe. The FDA teste"
2026-05-15 15:03,AHA,AHA podcast highlights menopause care and need to close gaps in medical training,https://www.aha.org/news/headline/2026-04-29-aha-podcast-highlights-menopause-care-and-need-close-gaps-medical-training,This article does not describe a confirmed healthcare disruption or breach at a named healthcare entity.,"In this conversation, University of Illinois Chicago’s Pauline Maki, Ph.D., professor of psychiatry, psychology, and obstetrics and gynecology, and Makeba Williams, M.D., professor in the Department of Obstetrics and Gynecology, unpack why menopause "
2026-05-15 15:03,AHA,Applications now open for the AHA Rural Hospital Excellence in Innovation Award,https://www.aha.org/news/headline/2026-04-28-applications-now-open-aha-rural-hospital-excellence-innovation-award,"Applications are now open for the AHA Rural Hospital Excellence in Innovation Award, which recognizes and shares the accomplishments of rural hospitals that demonstrate responsiveness, innovation and excellence in developing, implementing and sustaining programs and services.","Applications are now open for the AHA Rural Hospital Excellence in Innovation Award, which recognizes and shares the accomplishments of rural hospitals that demonstrate responsiveness, innovation and excellence in developing, implementing and sustain"
2026-05-15 15:03,AHA,"FDA announces real-time clinical trials, request for information",https://www.aha.org/news/headline/2026-04-28-fda-announces-real-time-clinical-trials-request-information,"The FDA announced a plan to advance real-time clinical trials, but this is not an operational disruption.","The Food and Drug Administration April 28 announced its plan to advance the implementation of real-time clinical trials, which invite participants to supply reports and data to the agency during the approved clinical trials rather than at completion."
